time[s],position_ego[m],position_pre[m],speed_ego[m/s],speed_pre[m/s],acceleration_ego[m/s2],headway[m],deltav[m/s],engine_throttle,engine_brake,Controller_throttle,Controller_brake
0.369715,"[5.009137153625488, 4.5, 0.0]","[13.050751686096191, 4.5, 0.0]",0.0021555474960647564,0.2290022224187851,-0.14808161649244653,8.037310600280762,0.21781530790029785,-0.0,0.0,-0.0,0.0
0.389888,"[5.009239673614502, 4.5, 0.0]","[13.055266380310059, 4.5, 0.0]",0.00942827481778347,0.23502197861671448,0.3636363660859357,8.041614532470632,0.22684667492272034,-0.0,0.0,-0.0,0.0
0.409497,"[5.009196758270264, 4.5, 0.0]","[13.059791564941406, 4.5, 0.0]",0.016701001673937087,0.24098962545394897,0.3636363428076808,8.046026706695272,0.225593703798931,-0.0,0.0,-0.0,0.0
0.430706,"[5.009008407592773, 4.5, 0.0]","[13.064967155456543, 4.5, 0.0]",0.02226289361716397,0.2474595457315445,0.2780945971613442,8.050594806671143,0.22428862378001188,-0.0,0.0,-0.0,0.0
0.450347,"[5.008674621582031, 4.5, 0.0]","[13.070140838623047, 4.5, 0.0]",0.014990165829664025,0.2472594976425171,-0.3636363893749973,8.05595874786377,0.22519665211438053,-0.0,0.0,-0.0,0.0
0.469962,"[5.0082292556762695, 4.5, 0.0]","[13.075140953063965, 4.5, 0.0]",0.019523797556758874,0.2601758539676666,0.22668158635474248,8.061466217041016,0.23226933181285306,-0.0,0.0,-0.0,0.0
0.489687,"[5.00792932510376, 4.5, 0.0]","[13.080388069152832, 4.5, 0.0]",0.01225106976926386,0.2600688934326172,-0.3636363893747507,8.066911697387624,0.24065205641090776,-0.0,0.0,-0.0,0.0
0.509503,"[5.007538795471191, 4.5, 0.0]","[13.085598945617676, 4.5, 0.0]",0.013142740353967083,0.2731757164001465,0.04458352923516111,8.072458744049072,0.24781782366335334,-0.0,0.0,-0.0,0.0
0.529744,"[5.007293701171875, 4.5, 0.0]","[13.091389656066895, 4.5, 0.0]",0.0058700125664687885,0.27332124114036566,-0.3636363893749147,8.078060150146198,0.2600329760461794,-0.0,0.0,-0.0,0.0
0.549622,"[5.007030963897705, 4.5, 0.0]","[13.097173690795898, 4.5, 0.0]",0.013062203302979471,0.28679269552230835,0.3596095368255341,8.084095954894734,0.26745122857389686,-0.0,0.0,-0.0,0.0
0.569133,"[5.006913661956787, 4.5, 0.0]","[13.102978706359863, 4.5, 0.0]",0.005789475515491942,0.28695520758628845,-0.3636363893743764,8.090142726898193,0.2737304922193289,-0.0,0.0,-0.0,0.0
0.590067,"[5.006652355194092, 4.5, 0.0]","[13.108747482299805, 4.5, 0.0]",0.0027528984938136407,0.30040863156318665,-0.15182885108391506,8.096065044403076,0.28116573207079654,-0.0,0.0,-0.0,0.0
0.609375,"[5.006536483764648, 4.5, 0.0]","[13.114624977111816, 4.5, 0.0]",0.004494024440667869,0.30058327317237854,0.08705629734271139,8.102095127105713,0.297655733069373,-0.0,0.0,-0.0,0.0
0.630118,"[5.006481647491455, 4.5, 0.0]","[13.121115684509277, 4.5, 0.0]",0.002778702881224909,0.314461886882782,-0.08576607797214797,8.108088493347095,0.29608924873171066,-0.0,0.0,-0.0,0.0
0.648908,"[5.006392002105713, 4.5, 0.0]","[13.127578735351562, 4.5, 0.0]",0.00449402444064949,0.3183096647262573,0.08576607797122905,8.114634037017174,0.3116831840015571,-0.0,0.0,-0.0,0.0
0.669523,"[5.006447792053223, 4.5, 0.0]","[13.134113311767578, 4.5, 0.0]",0.002778702881278649,0.32557037472724915,-0.08576607796854205,8.12118673324405,0.3138156402856078,-0.0,0.0,-0.0,0.0
0.689439,"[5.0063581466674805, 4.5, 0.0]","[13.140558242797852, 4.5, 0.0]",0.0037542695645549993,0.33273136615753174,0.04877833416381751,8.127665519714283,0.3227916718459705,-0.0,0.0,-0.0,0.0
0.70951,"[5.00641393661499, 4.5, 0.0]","[13.147144317626953, 4.5, 0.0]",0.003518457757369615,0.33997613191604614,-0.011790590359269217,8.134200096129721,0.32897709659297675,-0.0,0.0,-0.0,0.0
0.729885,"[5.006339073181152, 4.5, 0.0]","[13.154411315917969, 4.5, 0.0]",0.00193823245381289,0.34762558341026306,-0.07901126517783624,8.14073038101189,0.3364576741586765,-0.0,0.0,-0.0,0.0
0.749042,"[5.006409645080566, 4.5, 0.0]","[13.161601066589355, 4.5, 0.0]",0.005334495101230151,0.35519412159919744,0.16981313237086304,8.148072242736816,0.34568735095645015,-0.0,0.0,-0.0,0.0
0.769115,"[5.006371021270752, 4.5, 0.0]","[13.168854713439941, 4.5, 0.0]",0.0019382323376413027,0.3628300130367279,-0.1698131381794424,8.155191421508789,0.3498596264979673,-0.0,0.0,-0.0,0.0
0.789865,"[5.0064778327941895, 4.5, 0.0]","[13.176095962524414, 4.5, 0.0]",0.0053344951012887715,0.37045201659202576,0.16981313818237342,8.16248369216919,0.3608917806990866,-0.0,0.0,-0.0,0.0
0.809997,"[5.006439208984375, 4.5, 0.0]","[13.183431625366211, 4.5, 0.0]",0.0019382323372084587,0.3780981600284577,-0.16981313820401564,8.169618129730152,0.365117521490737,-0.0,0.0,-0.0,0.0
0.830321,"[5.0065460205078125, 4.5, 0.0]","[13.191461563110352, 4.5, 0.0]",0.005334495101124983,0.38612833619117737,0.16981313819582622,8.176992416381836,0.37615992769124923,-0.0,0.0,-0.0,0.0
0.849406,"[5.006507396697998, 4.5, 0.0]","[13.199456214904785, 4.5, 0.0]",0.001938232337164525,0.3941232860088349,-0.1698131381980229,8.184915542602539,0.3807938410900524,-0.0,0.0,-0.0,0.0
0.869824,"[5.0066142082214355, 4.5, 0.0]","[13.207459449768066, 4.5, 0.0]",0.005334495101197638,0.4021261930465698,0.1698131382016556,8.192948818206787,0.3921850536716704,-0.0,0.0,-0.0,0.0
0.889835,"[5.006575584411621, 4.5, 0.0]","[13.215452194213867, 4.5, 0.0]",0.0019382323374987115,0.41011896729469305,-0.1698131381849463,8.200845241546558,0.39679169794537217,-0.0,0.0,-0.0,0.0
0.910626,"[5.006682395935059, 4.5, 0.0]","[13.223607063293457, 4.5, 0.0]",0.005334495101366647,0.41819688677787786,0.16981313819339675,8.208876609802173,0.4081807349571943,-0.0,0.0,-0.0,0.0
0.929154,"[5.006643772125244, 4.5, 0.0]","[13.23215389251709, 4.5, 0.0]",0.001938232339067866,0.42633670568466187,-0.16981313811493903,8.216924667358398,0.41286239167651123,-0.0,0.0,-0.0,0.0
0.949039,"[5.006750583648682, 4.5, 0.0]","[13.241164207458496, 4.5, 0.0]",0.005263770000118418,0.4349184632301331,0.1662768830525276,8.225510120391554,0.424398473345594,-0.0,0.0,-0.0,0.0
0.970302,"[5.006711959838867, 4.5, 0.0]","[13.250290870666504, 4.5, 0.0]",0.002008957324649865,0.4436101019382477,-0.16274063377342765,8.234413623809157,0.4296546932300147,-0.0,0.0,-0.0,0.0
0.989759,"[5.00681734085083, 4.5, 0.0]","[13.259060859680176, 4.5, 0.0]",0.003642682685364371,0.45196288824081426,0.08168626803572529,8.243578910827564,0.44160114461359784,-0.0,0.0,-0.0,0.0
1.008793,"[5.006777286529541, 4.5, 0.0]","[13.267597198486328, 4.5, 0.0]",0.0036300446378556483,0.4600277245044709,-0.0006319023754361398,8.252243518829346,0.4483202055554499,-0.0,0.0,-0.0,0.0
1.03016,"[5.006850242614746, 4.5, 0.0]","[13.277486801147461, 4.5, 0.0]",0.0036426826846477425,0.46901836991310136,0.0006319023396047108,8.260819911956128,0.4563976798666152,-0.0,0.0,-0.0,0.0
1.049643,"[5.006777763366699, 4.5, 0.0]","[13.28713607788086, 4.5, 0.0]",0.0036300446372479213,0.47779050469398504,-0.0006319023699910596,8.270636558532054,0.4653756872284536,-0.0,0.0,-0.0,0.0
1.069342,"[5.006850719451904, 4.5, 0.0]","[13.29687213897705, 4.5, 0.0]",0.003642682684585481,0.4899745285511017,0.00063190236687799,8.280358314512986,0.4741604600567371,-0.0,0.0,-0.0,0.0
1.089856,"[5.006778240203857, 4.5, 0.0]","[13.306585311889648, 4.5, 0.0]",0.003630044637248697,0.4921379387378694,-0.0006319023668391972,8.290021419524484,0.4863318458665162,-0.0,0.0,-0.0,0.0
1.109081,"[5.0068511962890625, 4.5, 0.0]","[13.31612491607666, 4.5, 0.0]",0.0036426826847777947,0.5074129104614258,0.0006319023764548778,8.299807071685128,0.4885078941006207,-0.0,0.0,-0.0,0.0
1.129844,"[5.006778717041016, 4.5, 0.0]","[13.326916694641113, 4.5, 0.0]",0.0036300446375831723,0.510130524635315,-0.0006319023597311244,8.309273719786935,0.503770227776648,-0.0,0.0,-0.0,0.0
1.149191,"[5.006851673126221, 4.5, 0.0]","[13.337536811828613, 4.5, 0.0]",0.0036426826848775045,0.5260322093963623,0.0006319023647166112,8.320137977599803,0.5065004799977318,-0.0,0.0,-0.0,0.0
1.172755,"[5.006779193878174, 4.5, 0.0]","[13.348411560058594, 4.5, 0.0]",0.003630044637400376,0.5288215875625614,-0.0006319023738564139,8.330685138702098,0.5223895267114848,-0.0,0.0,-0.0,0.0
1.18949,"[5.006852149963379, 4.5, 0.0]","[13.358732223510742, 4.5, 0.0]",0.003642682685096092,0.5444629788398743,0.0006319023847857789,8.341632366179754,0.525191542925161,-0.0,0.0,-0.0,0.0
1.212432,"[5.006779670715332, 4.5, 0.0]","[13.369368553161621, 4.5, 0.0]",0.0036300446376857885,0.546973466873169,-0.000631902370515163,8.351880073544697,0.5408202961547782,-0.0,0.0,-0.0,0.0
1.231063,"[5.006852626800537, 4.5, 0.0]","[13.381171226501465, 4.5, 0.0]",0.0036426826845866248,0.5634759068489075,0.0006319023450418113,8.362588882445621,0.5433434222354832,-0.0,0.0,-0.0,0.0
1.248802,"[5.00678014755249, 4.5, 0.0]","[13.392172813415527, 4.5, 0.0]",0.0036300446374133905,0.5659772753715515,-0.0006319023586617107,8.37431859969974,0.5598332241643208,-0.0,0.0,-0.0,0.0
1.273296,"[5.006853103637695, 4.5, 0.0]","[13.404277801513672, 4.5, 0.0]",0.0036426826846844376,0.582731306552887,0.0006319023635523516,8.385392665862367,0.5623472307341382,-0.0,0.0,-0.0,0.0
1.28945,"[5.006780624389648, 4.5, 0.0]","[13.41553783416748, 4.5, 0.0]",0.00363004463728029,0.5854478478431702,-0.0006319023702073797,8.397424697874785,0.5790886238682025,-0.0,0.0,-0.0,0.0
1.309259,"[5.0068535804748535, 4.5, 0.0]","[13.42697525024414, 4.5, 0.0]",0.0036426826846661484,0.6015805006027222,0.0006319023692929202,8.408757209777534,0.5818178032058898,-0.0,0.0,-0.0,0.0
1.330278,"[5.006781101226807, 4.5, 0.0]","[13.439674377441406, 4.5, 0.0]",0.0036300446372590413,0.6050726771354675,-0.0006319023703553516,8.420121669768616,0.597937817918056,-0.0,0.0,-0.0,0.0
1.34937,"[5.006854057312012, 4.5, 0.0]","[13.452154159545898, 4.5, 0.0]",0.003642682684585528,0.6217235326766968,0.0006319023663243313,8.432893276213402,0.6014426324982085,-0.0,0.0,-0.0,0.0
1.369565,"[5.006781578063965, 4.5, 0.0]","[13.464760780334473, 4.5, 0.0]",0.003630044637258802,0.6251422762870791,-0.0006319023663363009,8.445300102233212,0.6180808499921112,-0.0,0.0,-0.0,0.0
1.390186,"[5.00685453414917, 4.5, 0.0]","[13.477568626403809, 4.5, 0.0]",0.003642682684632311,0.6420547366142273,0.0006319023686754454,8.457979202270208,0.6215122316498203,-0.0,0.0,-0.0,0.0
1.409566,"[5.006782054901123, 4.5, 0.0]","[13.489822387695312, 4.5, 0.0]",0.0036300446372507854,0.6450532674789429,-0.0006319023690762749,8.470714092253436,0.638412053929595,-0.0,0.0,-0.0,0.0
1.429123,"[5.006855010986328, 4.5, 0.0]","[13.503070831298828, 4.5, 0.0]",0.003642682684600883,0.6615341305732727,0.0006319023675048756,8.48304033279389,0.6414232228416921,-0.0,0.0,-0.0,0.0
1.449235,"[5.006782531738281, 4.5, 0.0]","[13.516823768615723, 4.5, 0.0]",0.0036300446372598194,0.6650548577308655,-0.0006319023670531753,8.496215820311821,0.6578914478886718,-0.0,0.0,-0.0,0.0
1.469432,"[5.006855487823486, 4.5, 0.0]","[13.530412673950195, 4.5, 0.0]",0.0036426826846289824,0.6817868947982788,0.0006319023684581496,8.510041236877365,0.6614248130936057,-0.0,0.0,-0.0,0.0
1.490125,"[5.0067830085754395, 4.5, 0.0]","[13.544270515441895, 4.5, 0.0]",0.003630044637250607,0.6853854060173036,-0.000631902368918762,8.523557186126407,0.6781442121136498,-0.0,0.0,-0.0,0.0
1.508653,"[5.0068559646606445, 4.5, 0.0]","[13.557221412658691, 4.5, 0.0]",0.003642682684586098,0.7015319466590881,0.0006319023667745354,8.537487506866379,0.681755361380053,-0.0,0.0,-0.0,0.0
1.529741,"[5.006783485412598, 4.5, 0.0]","[13.572013854980469, 4.5, 0.0]",0.0036300446372571618,0.7050669193267822,-0.0006319023664468027,8.550365447997745,0.697889263974502,-0.0,0.0,-0.0,0.0
1.550411,"[5.006856441497803, 4.5, 0.0]","[13.586969375610352, 4.5, 0.0]",0.0036426826846449657,0.7220478653907776,0.0006319023693901948,8.565230369567187,0.7014368746895251,-0.0,0.0,-0.0,0.0
1.569746,"[5.006783962249756, 4.5, 0.0]","[13.601073265075684, 4.5, 0.0]",0.003630044637262984,0.7284414768218994,-0.0006319023690990865,8.580112934111863,0.7184051827061326,-0.0,0.0,-0.0,0.0
1.589751,"[5.006856918334961, 4.5, 0.0]","[13.615579605102539, 4.5, 0.0]",0.0036426826846169395,0.738445520401001,0.0006319023676977769,8.594289302825242,0.7248114321846364,-0.0,0.0,-0.0,0.0
1.609562,"[5.006784439086914, 4.5, 0.0]","[13.63019847869873, 4.5, 0.0]",0.0036300446374124616,0.7484075427055359,-0.0006319023602238943,8.60872268676689,0.734802837716384,-0.0,0.0,-0.0,0.0
1.630031,"[5.006857395172119, 4.5, 0.0]","[13.645655632019043, 4.5, 0.0]",0.003642682684646185,0.7583799362182617,0.0006319023616861794,8.623414039611127,0.7447774980681234,-0.0,0.0,-0.0,0.0
1.6493,"[5.006784915924072, 4.5, 0.0]","[13.661194801330566, 4.5, 0.0]",0.0036300446372633426,0.7684051394462585,-0.0006319023691421293,8.638798236846235,0.7547372535336155,-0.0,0.0,-0.0,0.0
1.670099,"[5.006857872009277, 4.5, 0.0]","[13.67719554901123, 4.5, 0.0]",0.0036426826845860844,0.7787286043167115,0.0006319023661370896,8.654409885405803,0.7647750948089952,-0.0,0.0,-0.0,0.0
1.689792,"[5.0067853927612305, 4.5, 0.0]","[13.692564964294434, 4.5, 0.0]",0.0036300446372487835,0.7886438965797424,-0.0006319023668650446,8.67033767700126,0.7750859216321254,-0.0,0.0,-0.0,0.0
1.711137,"[5.0068583488464355, 4.5, 0.0]","[13.70773983001709, 4.5, 0.0]",0.0036426826846107643,0.7983274459838867,0.0006319023680990401,8.68577957153251,0.7850138519424936,-0.0,0.0,-0.0,0.0
1.729683,"[5.006785869598389, 4.5, 0.0]","[13.724230766296387, 4.5, 0.0]",0.003630044637699836,0.8083218932151794,-0.0006319023455464206,8.70088148116996,0.794684763299276,-0.0,0.0,-0.0,0.0
1.749285,"[5.006858825683594, 4.5, 0.0]","[13.740825653076172, 4.5, 0.0]",0.003642682684847282,0.8183789253234863,0.0006319023573723125,8.717444896697302,0.8046918485774797,-0.0,0.0,-0.0,0.0
1.770457,"[5.006786346435547, 4.5, 0.0]","[13.757481575012207, 4.5, 0.0]",0.003630044637296304,0.828473687171936,-0.0006319023775489029,8.733966827391882,0.8147362426386391,-0.0,0.0,-0.0,0.0
1.789719,"[5.006859302520752, 4.5, 0.0]","[13.773940086364746, 4.5, 0.0]",0.0036426826845870315,0.8384488224983215,0.0006319023645363735,8.750695228575962,0.8248436425346397,-0.0,0.0,-0.0,0.0
1.809315,"[5.006786823272705, 4.5, 0.0]","[13.790547370910645, 4.5, 0.0]",0.003630044637275934,0.8484079837799072,-0.000631902365554873,8.767080783843683,0.8348061398137345,-0.0,0.0,-0.0,0.0
1.832633,"[5.00685977935791, 4.5, 0.0]","[13.808084487915039, 4.5, 0.0]",0.0036426826849645824,0.8584293127059937,0.0006319023844324157,8.783760547637238,0.8447779391426313,-0.0,0.0,-0.0,0.0
1.849461,"[5.006787300109863, 4.5, 0.0]","[13.825507164001465, 4.5, 0.0]",0.0036300446376796983,0.8683850765228271,-0.0006319023642442027,8.801224708556818,0.8547866300210291,-0.0,0.0,-0.0,0.0
1.870157,"[5.006860256195068, 4.5, 0.0]","[13.84310531616211, 4.5, 0.0]",0.0036426826847715974,0.8784411549568176,0.0006319023545949551,8.818719863890898,0.8647550318851475,-0.0,0.0,-0.0,0.0
1.889492,"[5.0067877769470215, 4.5, 0.0]","[13.86057186126709, 4.5, 0.0]",0.003630044637251756,0.888421893119812,-0.0006319023759920753,8.836245059966728,0.874798472272046,-0.0,0.0,-0.0,0.0
1.90981,"[5.006860733032227, 4.5, 0.0]","[13.878173828125, 4.5, 0.0]",0.003642682684753282,0.8983822464942932,0.0006319023750762931,8.853784084319361,0.8847918484825602,-0.0,0.0,-0.0,0.0
1.93213,"[5.00678825378418, 4.5, 0.0]","[13.89698600769043, 4.5, 0.0]",0.003630044638205166,0.9085507988929751,-0.0006319023274057884,8.871313095092459,0.8947395638095399,-0.0,0.0,-0.0,0.0
1.949212,"[5.006861209869385, 4.5, 0.0]","[13.915189743041992, 4.5, 0.0]",0.003642682685925576,0.9183908104896545,0.00063190238602049,8.89019775390554,0.9049207542547699,-0.0,0.0,-0.0,0.0
1.969291,"[5.006788730621338, 4.5, 0.0]","[13.933813095092773, 4.5, 0.0]",0.0036300446381014005,0.9284576177597046,-0.0006319023912087661,8.908328533172291,0.9147481278037289,-0.0,0.0,-0.0,0.0
1.99009,"[5.006861686706543, 4.5, 0.0]","[13.952799797058105, 4.5, 0.0]",0.0036426826854116757,0.9420539140701294,0.00063190236551376,8.927024364470723,0.9248275731216032,-0.0,0.0,-0.0,0.0
2.009331,"[5.006789207458496, 4.5, 0.0]","[13.970844268798828, 4.5, 0.0]",0.0036300446374955323,0.9450482726097108,-0.000631902395807171,8.945938110351246,0.9384112313847177,-0.0,0.0,-0.0,0.0
2.029653,"[5.006862163543701, 4.5, 0.0]","[13.99036979675293, 4.5, 0.0]",0.0036426826845937323,0.9617282152175903,0.0006319023549100026,8.964055061339616,0.9414182279722153,-0.0,0.0,-0.0,0.0
2.049486,"[5.006789684295654, 4.5, 0.0]","[14.009920120239258, 4.5, 0.0]",0.0036300446372852417,0.9650872945785524,-0.0006319023654245302,8.98350763320891,0.9580855325329966,-0.0,0.0,-0.0,0.0
2.069895,"[5.006862640380859, 4.5, 0.0]","[14.02993106842041, 4.5, 0.0]",0.003642682684802968,0.98201584815979,0.0006319023758863222,9.003130435942884,0.9614572499412671,-0.0,0.0,-0.0,0.0
2.090683,"[5.0067901611328125, 4.5, 0.0]","[14.049503326416016, 4.5, 0.0]",0.0036300446382397608,0.9853864908218385,-0.0006319023281603714,9.023068428039231,0.9783731654749871,-0.0,0.0,-0.0,0.0
2.10937,"[5.006863117218018, 4.5, 0.0]","[14.068548202514648, 4.5, 0.0]",0.0036426826861885165,1.0017306804656982,0.0006319023974377894,9.042713165282482,0.9817564461835987,-0.0,0.0,-0.0,0.0
2.129822,"[5.006790637969971, 4.5, 0.0]","[14.089067459106445, 4.5, 0.0]",0.0036300446388478217,1.0050734281539917,-0.0006319023670347439,9.06168508529631,0.9980879977795097,-0.0,0.0,-0.0,0.0
2.149103,"[5.006863594055176, 4.5, 0.0]","[14.109517097473145, 4.5, 0.0]",0.003642682685455779,1.021715760231018,0.0006319023303978611,9.08227682113575,1.001443383515144,-0.0,0.0,-0.0,0.0
2.169399,"[5.006791114807129, 4.5, 0.0]","[14.130181312561035, 4.5, 0.0]",0.0036300446374619385,1.0251291990280151,-0.0006319023996920192,9.102653503417647,1.0180730775455622,-0.0,0.0,-0.0,0.0
2.190474,"[5.006864070892334, 4.5, 0.0]","[14.151204109191895, 4.5, 0.0]",0.003642682684658453,1.042050838470459,0.0006319023598257319,9.123390197753178,1.0214991543905532,-0.0,0.0,-0.0,0.0
2.209275,"[5.006791591644287, 4.5, 0.0]","[14.171189308166504, 4.5, 0.0]",0.003630044637339117,1.0450493097305298,-0.0006319023659668048,9.144340038299237,1.0384081557858005,-0.0,0.0,-0.0,0.0
2.229962,"[5.006864547729492, 4.5, 0.0]","[14.193340301513672, 4.5, 0.0]",0.0036426826846712263,1.0620187520980835,0.0006319023666054649,9.164397716521485,1.0414192650931906,-0.0,0.0,-0.0,0.0
2.249877,"[5.006792068481445, 4.5, 0.0]","[14.214926719665527, 4.5, 0.0]",0.0036300446373618957,1.0653924942016602,-0.0006319023654665322,9.186475753783855,1.0583760694134123,-0.0,0.0,-0.0,0.0
2.269683,"[5.00686502456665, 4.5, 0.0]","[14.236227989196777, 4.5, 0.0]",0.003642682684658534,1.0819666385650635,0.0006319023648319053,9.208134651183347,1.0617624495642983,-0.0,0.0,-0.0,0.0
2.289874,"[5.0067925453186035, 4.5, 0.0]","[14.257447242736816, 4.5, 0.0]",0.003630044637333286,1.0851691961288452,-0.00063190236626238,9.2293629646298,1.078323955880405,-0.0,0.0,-0.0,0.0
2.309202,"[5.006865501403809, 4.5, 0.0]","[14.278463363647461, 4.5, 0.0]",0.0036426826846293475,1.101539134979248,0.0006319023648030655,9.250654697417474,1.081539151491512,-0.0,0.0,-0.0,0.0
2.329537,"[5.006793022155762, 4.5, 0.0]","[14.301434516906738, 4.5, 0.0]",0.003630044637278608,1.1050821542739868,-0.000631902367536968,9.271597862243324,1.0978964522946186,-0.0,0.0,-0.0,0.0
2.35004,"[5.006865978240967, 4.5, 0.0]","[14.32460880279541, 4.5, 0.0]",0.0036426826846738367,1.1220486164093018,0.0006319023697614256,9.294641494750234,1.1014521096367083,-0.0,0.0,-0.0,0.0
2.369896,"[5.00679349899292, 4.5, 0.0]","[14.346556663513184, 4.5, 0.0]",0.0036300446372837165,1.125136375427246,-0.0006319023695060093,9.317742824554113,1.118405933724628,-0.0,0.0,-0.0,0.0
2.389778,"[5.006866455078125, 4.5, 0.0]","[14.368596076965332, 4.5, 0.0]",0.0036426826845895955,1.141598105430603,0.0006319023652939489,9.339763164519518,1.1215063307899624,-0.0,0.0,-0.0,0.0
2.409429,"[5.006793975830078, 4.5, 0.0]","[14.391222953796387, 4.5, 0.0]",0.0036300446372589936,1.144917607307434,-0.0006319023665300912,9.361729621886875,1.1379554227460134,-0.0,0.0,-0.0,0.0
2.430982,"[5.006866931915283, 4.5, 0.0]","[14.41519546508789, 4.5, 0.0]",0.0036426826847163044,1.1617851257324219,0.0006319023728655398,9.384428977965559,1.141287562670175,-0.0,0.0,-0.0,0.0
2.449481,"[5.006794452667236, 4.5, 0.0]","[14.438579559326172, 4.5, 0.0]",0.003630044637359002,1.1650694608688354,-0.0006319023678651127,9.408328533172273,1.1581424430477056,-0.0,0.0,-0.0,0.0
2.473191,"[5.006867408752441, 4.5, 0.0]","[14.462212562561035, 4.5, 0.0]",0.0036426826848673525,1.1817926168441772,0.0006319023754175132,9.431785106658182,1.1614394162314765,-0.0,0.0,-0.0,0.0
2.489586,"[5.0067949295043945, 4.5, 0.0]","[14.485695838928223, 4.5, 0.0]",0.0036300446372526268,1.188452243804932,-0.0006319023807362838,9.455345153808258,1.1781499341593098,-0.0,0.0,-0.0,0.0
2.509731,"[5.0068678855896, 4.5, 0.0]","[14.508904457092285, 4.5, 0.0]",0.003642682684593016,1.1949269771575928,0.0006319023670194567,9.478900909423071,1.1848221991676795,-0.0,0.0,-0.0,0.0
2.530595,"[5.006795406341553, 4.5, 0.0]","[14.533501625061035, 4.5, 0.0]",0.003630044637416608,1.2116330862045288,-0.0006319023588203946,9.50203657150235,1.1912842944729998,-0.0,0.0,-0.0,0.0
