time[s],position_ego[m],position_pre[m],speed_ego[m/s],speed_pre[m/s],acceleration_ego[m/s2],headway[m],deltav[m/s],engine_throttle,engine_brake,Controller_throttle,Controller_brake
55.169883,"[296.3376770019531, 7.8526387214660645, 0.0]","[298.24102783203125, 4.5, 0.0]",8.261230052508557,6.0004658699035645,0.27126301145443676,1.9324384991966073,-2.2645638140385014,0.09833000600337982,0.0,0.09833000600337982,0.0
55.189741,"[296.5027770996094, 7.854137897491455, 0.0]","[298.3619384765625, 4.5, 0.0]",8.266682926595687,5.996379375457764,0.27264370435649,1.8856632515993723,-2.2607641826049925,0.09882853366434574,0.0,0.09882853366434574,0.0
55.210229,"[296.6679992675781, 7.855728626251221, 0.0]","[298.4817810058594, 4.5, 0.0]",8.271683893380128,6.005690097808838,0.25004833922208647,1.8397632544996072,-2.270303551137923,0.09059282951056957,0.0,0.09059282951056957,0.0
55.229684,"[296.83331298828125, 7.857406139373779, 0.0]","[298.60125732421875, 4.5, 0.0]",8.276727278091741,6.0023016929626465,0.25216923558062376,1.7926506134137377,-2.2659937955712905,0.09137268178164959,0.0,0.09137268178164959,0.0
55.24902,"[296.9987487792969, 7.859166622161865, 0.0]","[298.7223815917969, 4.5, 0.0]",8.281787385970672,6.012290954589844,0.2530053939465482,1.7450666049779502,-2.2744255851290944,0.0916653499007225,0.0,0.0916653499007225,0.0
55.269695,"[297.1642761230469, 7.861007213592529, 0.0]","[298.84210205078125, 4.5, 0.0]",8.28688500987454,6.008909702301026,0.2548811951934127,1.6990005676904762,-2.269496431380828,0.09236669167876244,0.0,0.09236669167876244,0.0
55.290808,"[297.32989501953125, 7.8629255294799805, 0.0]","[298.962890625, 4.5, 0.0]",8.292003422071714,6.018889904022217,0.25592060985868414,1.6514420386919566,-2.277975307573514,0.09269597008824348,0.0,0.09269597008824348,0.0
55.309854,"[297.49560546875, 7.864919185638428, 0.0]","[299.082763671875, 4.5, 0.0]",8.2970379953779,6.015626907348633,0.25172866530933646,1.604863716686722,-2.273113518049497,0.0911734439432621,0.0,0.0911734439432621,0.0
55.330204,"[297.66143798828125, 7.8669867515563965, 0.0]","[299.2029724121094, 4.5, 0.0]",8.302092463862769,6.026576995849609,0.2527234242434062,1.5572900740402986,-2.2814110880292677,0.0915001705288887,0.0,0.0915001705288887,0.0
55.349042,"[297.8273620605469, 7.869125843048096, 0.0]","[299.3240661621094, 4.5, 0.0]",8.30715555790893,6.024226665496826,0.25315470230804493,1.5099444402072342,-2.2755154680131593,0.0916943047195673,0.0,0.0916943047195673,0.0
55.368986,"[297.9933776855469, 7.871335506439209, 0.0]","[299.4446105957031, 4.5, 0.0]",8.312236497248463,6.035188674926758,0.2540469669766843,1.4634106569257406,-2.2829288924121034,0.09202037006616592,0.0,0.09202037006616592,0.0
