time[s],position_ego[m],position_pre[m],speed_ego[m/s],speed_pre[m/s],acceleration_ego[m/s2],headway[m],deltav[m/s],engine_throttle,engine_brake,Controller_throttle,Controller_brake
0.553084,"[5.007293701171875, 4.5, 0.0]","[13.050577163696289, 4.5, 0.0]",0.0058700125664687885,0.21683913469314578,-0.3636363893749147,8.038554191589071,0.20039714314041004,-0.0,0.0,-0.0,0.0
0.572847,"[5.007030963897705, 4.5, 0.0]","[13.055009841918945, 4.5, 0.0]",0.013062203302979471,0.23335480690002441,0.3596095368255341,8.04328346252413,0.21096912212667698,-0.0,0.0,-0.0,0.0
0.592494,"[5.006913661956787, 4.5, 0.0]","[13.059505462646484, 4.5, 0.0]",0.005789475515491942,0.23667791485786438,-0.3636363893743764,8.04797887802124,0.22029260359704494,-0.0,0.0,-0.0,0.0
0.613236,"[5.006652355194092, 4.5, 0.0]","[13.064335823059082, 4.5, 0.0]",0.0027528984938136407,0.2533376216888428,-0.15182885108391506,8.052591800689697,0.23088843934237244,-0.0,0.0,-0.0,0.0
0.632322,"[5.006536483764648, 4.5, 0.0]","[13.069814682006836, 4.5, 0.0]",0.004494024440667869,0.2566321790218353,0.08705629734271139,8.05768346786499,0.2505847231950291,-0.0,0.0,-0.0,0.0
0.65275,"[5.006481647491455, 4.5, 0.0]","[13.075429916381836, 4.5, 0.0]",0.002778702881224909,0.2735082507133484,-0.08576607797214797,8.063278198242116,0.25213815458116745,-0.0,0.0,-0.0,0.0
0.672507,"[5.006392002105713, 4.5, 0.0]","[13.080822944641113, 4.5, 0.0]",0.00449402444064949,0.2799810469150543,0.08576607797122905,8.068948268889736,0.2707295478321235,-0.0,0.0,-0.0,0.0
0.692539,"[5.006447792053223, 4.5, 0.0]","[13.08632755279541, 4.5, 0.0]",0.002778702881278649,0.2899889647960663,-0.08576607796854205,8.074430942533612,0.2754870224744048,-0.0,0.0,-0.0,0.0
0.712837,"[5.0063581466674805, 4.5, 0.0]","[13.092192649841309, 4.5, 0.0]",0.0037542695645549993,0.30004000663757324,0.04877833416381751,8.079879760742116,0.28721026191478766,-0.0,0.0,-0.0,0.0
0.733078,"[5.00641393661499, 4.5, 0.0]","[13.098793983459473, 4.5, 0.0]",0.003518457757369615,0.3101954162120819,-0.011790590359269217,8.085834503173183,0.29628573707301825,-0.0,0.0,-0.0,0.0
0.752202,"[5.006339073181152, 4.5, 0.0]","[13.105132102966309, 4.5, 0.0]",0.00193823245381289,0.3199462294578552,-0.07901126517783624,8.092380046844411,0.30667695845471227,-0.0,0.0,-0.0,0.0
0.773284,"[5.006409645080566, 4.5, 0.0]","[13.111807823181152, 4.5, 0.0]",0.005334495101230151,0.33021780848503124,0.16981313237086304,8.098793029785156,0.3180079970040423,-0.0,0.0,-0.0,0.0
0.792531,"[5.006371021270752, 4.5, 0.0]","[13.118274688720703, 4.5, 0.0]",0.0019382323376413027,0.3401663303375244,-0.1698131381794424,8.105398178100586,0.3248833133838011,-0.0,0.0,-0.0,0.0
0.812893,"[5.0064778327941895, 4.5, 0.0]","[13.125001907348633, 4.5, 0.0]",0.0053344951012887715,0.35000309348106384,0.16981313818237342,8.111903667449951,0.3382280979998831,-0.0,0.0,-0.0,0.0
0.832308,"[5.006439208984375, 4.5, 0.0]","[13.13247013092041, 4.5, 0.0]",0.0019382323372084587,0.35996037721633917,-0.16981313820401564,8.11852407455437,0.3446685983797751,-0.0,0.0,-0.0,0.0
0.852107,"[5.0065460205078125, 4.5, 0.0]","[13.14010238647461, 4.5, 0.0]",0.005334495101124983,0.3701361417770386,0.16981313819582622,8.126030921936035,0.3580221448791307,-0.0,0.0,-0.0,0.0
0.873036,"[5.006507396697998, 4.5, 0.0]","[13.147639274597168, 4.5, 0.0]",0.001938232337164525,0.38018560409545904,-0.1698131381980229,8.133556365966797,0.3648016466759136,-0.0,0.0,-0.0,0.0
0.893091,"[5.0066142082214355, 4.5, 0.0]","[13.15515422821045, 4.5, 0.0]",0.005334495101197638,0.3902056515216828,0.1698131382016556,8.14113187789917,0.37824737175829454,-0.0,0.0,-0.0,0.0
0.913443,"[5.006575584411621, 4.5, 0.0]","[13.162981986999512, 4.5, 0.0]",0.0019382323374987115,0.4001752436161042,-0.1698131381849463,8.14854001998894,0.38487115642048514,-0.0,0.0,-0.0,0.0
0.933374,"[5.006682395935059, 4.5, 0.0]","[13.171525955200195, 4.5, 0.0]",0.005334495101366647,0.4102263152599335,0.16981313819339675,8.156406402587818,0.39823701127860545,-0.0,0.0,-0.0,0.0
0.953971,"[5.006643772125244, 4.5, 0.0]","[13.179937362670898, 4.5, 0.0]",0.001938232339067866,0.42012283205986023,-0.16981313811493903,8.164843559265137,0.4048918201585669,-0.0,0.0,-0.0,0.0
0.973526,"[5.006750583648682, 4.5, 0.0]","[13.188371658325195, 4.5, 0.0]",0.005263770000118418,0.4300453364849091,0.1662768830525276,8.173293590545365,0.41818459972079236,-0.0,0.0,-0.0,0.0
0.992731,"[5.006711959838867, 4.5, 0.0]","[13.196857452392578, 4.5, 0.0]",0.002008957324649865,0.44002828001976013,-0.16274063377342765,8.18162107467586,0.4247815664847907,-0.0,0.0,-0.0,0.0
1.013865,"[5.00681734085083, 4.5, 0.0]","[13.205888748168945, 4.5, 0.0]",0.003642682685364371,0.4502339661121369,0.08168626803572529,8.190145492553638,0.4380193226951103,-0.0,0.0,-0.0,0.0
1.036396,"[5.006777286529541, 4.5, 0.0]","[13.215479850769043, 4.5, 0.0]",0.0036300446378556483,0.46032953262329107,-0.0006319023754361398,8.199071407318115,0.4465912834267725,-0.0,0.0,-0.0,0.0
1.054357,"[5.006850242614746, 4.5, 0.0]","[13.224870681762695, 4.5, 0.0]",0.0036426826846477425,0.47021517157554643,0.0006319023396047108,8.208702564238846,0.4566994879854354,-0.0,0.0,-0.0,0.0
1.073964,"[5.006777763366699, 4.5, 0.0]","[13.2343168258667, 4.5, 0.0]",0.0036300446372479213,0.4801579415798188,-0.0006319023699910596,8.218020439147294,0.4665724888908987,-0.0,0.0,-0.0,0.0
1.092762,"[5.006850719451904, 4.5, 0.0]","[13.243806838989258, 4.5, 0.0]",0.003642682684585481,0.4934811294078827,0.00063190236687799,8.227539062498833,0.47652789694257086,-0.0,0.0,-0.0,0.0
1.113052,"[5.006778240203857, 4.5, 0.0]","[13.253528594970703, 4.5, 0.0]",0.003630044637248697,0.49669432640075695,-0.0006319023668391972,8.236956119536696,0.4898384467232972,-0.0,0.0,-0.0,0.0
1.132722,"[5.0068511962890625, 4.5, 0.0]","[13.263964653015137, 4.5, 0.0]",0.0036426826847777947,0.513299286365509,0.0006319023764548778,8.246750354766187,0.49306428176350825,-0.0,0.0,-0.0,0.0
1.152226,"[5.006778717041016, 4.5, 0.0]","[13.27445125579834, 4.5, 0.0]",0.0036300446375831723,0.5166199207305909,-0.0006319023597311244,8.257113456725415,0.5096566036807313,-0.0,0.0,-0.0,0.0
1.172689,"[5.006851673126221, 4.5, 0.0]","[13.285025596618652, 4.5, 0.0]",0.0036426826848775045,0.533358097076416,0.0006319023647166112,8.267672538757031,0.5129898760930077,-0.0,0.0,-0.0,0.0
1.192382,"[5.006779193878174, 4.5, 0.0]","[13.295459747314453, 4.5, 0.0]",0.003630044637400376,0.5366283655166629,-0.0006319023738564139,8.278173923492139,0.5297154143915385,-0.0,0.0,-0.0,0.0
1.21375,"[5.006852149963379, 4.5, 0.0]","[13.306916236877441, 4.5, 0.0]",0.003642682685096092,0.5538398027420044,0.0006319023847857789,8.288680553435618,0.5329983208792626,-0.0,0.0,-0.0,0.0
1.233051,"[5.006779670715332, 4.5, 0.0]","[13.317819595336914, 4.5, 0.0]",0.0036300446376857885,0.5566543936729431,-0.000631902370515163,8.300064086911414,0.5501971200569084,-0.0,0.0,-0.0,0.0
1.252577,"[5.006852626800537, 4.5, 0.0]","[13.32934856414795, 4.5, 0.0]",0.0036426826845866248,0.5733469128608704,0.0006319023450418113,8.31103992462092,0.5530243490352573,-0.0,0.0,-0.0,0.0
1.272615,"[5.00678014755249, 4.5, 0.0]","[13.3407621383667, 4.5, 0.0]",0.0036300446374133905,0.5766046643257141,-0.0006319023586617107,8.32249593734623,0.5697042301762837,-0.0,0.0,-0.0,0.0
1.292678,"[5.006853103637695, 4.5, 0.0]","[13.35228443145752, 4.5, 0.0]",0.0036426826846844376,0.5932906270027161,0.0006319023635523516,8.333981990813543,0.5729746196883008,-0.0,0.0,-0.0,0.0
1.312786,"[5.006780624389648, 4.5, 0.0]","[13.364192008972168, 4.5, 0.0]",0.00363004463728029,0.5966870784759521,-0.0006319023702073797,8.34543132781864,0.5896479443180316,-0.0,0.0,-0.0,0.0
1.33221,"[5.0068535804748535, 4.5, 0.0]","[13.376609802246094, 4.5, 0.0]",0.0036426826846661484,0.6132875680923462,0.0006319023692929202,8.357411384582223,0.5930570338386718,-0.0,0.0,-0.0,0.0
1.352142,"[5.006781101226807, 4.5, 0.0]","[13.389089584350586, 4.5, 0.0]",0.0036300446372590413,0.6166051626205444,-0.0006319023703553516,8.369756221770572,0.60964488540768,-0.0,0.0,-0.0,0.0
1.372721,"[5.006854057312012, 4.5, 0.0]","[13.401686668395996, 4.5, 0.0]",0.003642682684585528,0.6333490610122681,0.0006319023663243313,8.38230848312259,0.6129751179832854,-0.0,0.0,-0.0,0.0
1.392418,"[5.006781578063965, 4.5, 0.0]","[13.414166450500488, 4.5, 0.0]",0.003630044637258802,0.6366661190986636,-0.0006319023663363009,8.394832611083315,0.6297063783276825,-0.0,0.0,-0.0,0.0
1.412944,"[5.00685453414917, 4.5, 0.0]","[13.427024841308594, 4.5, 0.0]",0.003642682684632311,0.6533517837524414,0.0006319023686754454,8.407384872436225,0.6330360744614048,-0.0,0.0,-0.0,0.0
1.432196,"[5.006782054901123, 4.5, 0.0]","[13.44042682647705, 4.5, 0.0]",0.0036300446372507854,0.6566125750541687,-0.0006319023690762749,8.420170307158228,0.6497091010678091,-0.0,0.0,-0.0,0.0
1.455931,"[5.006855010986328, 4.5, 0.0]","[13.454174995422363, 4.5, 0.0]",0.003642682684600883,0.6734627485275269,0.0006319023675048756,8.43364477157563,0.6529825304169179,-0.0,0.0,-0.0,0.0
1.47261,"[5.006782531738281, 4.5, 0.0]","[13.467470169067383, 4.5, 0.0]",0.0036300446372598194,0.6766444444656372,-0.0006319023670531753,8.44731998443536,0.669820065842926,-0.0,0.0,-0.0,0.0
1.492172,"[5.006855487823486, 4.5, 0.0]","[13.480924606323242, 4.5, 0.0]",0.0036426826846289824,0.6932777762413025,0.0006319023684581496,8.460687637329027,0.6730143998283774,-0.0,0.0,-0.0,0.0
1.513273,"[5.0067830085754395, 4.5, 0.0]","[13.494964599609375, 4.5, 0.0]",0.003630044637250607,0.6967572569847109,-0.000631902368918762,8.474069118499456,0.6896350935566735,-0.0,0.0,-0.0,0.0
1.532199,"[5.0068559646606445, 4.5, 0.0]","[13.509291648864746, 4.5, 0.0]",0.003642682684586098,0.713304340839386,0.0006319023667745354,8.488181591033861,0.6931272123474603,-0.0,0.0,-0.0,0.0
1.552051,"[5.006783485412598, 4.5, 0.0]","[13.523765563964844, 4.5, 0.0]",0.0036300446372571618,0.7166197896003723,-0.0006319023664468027,8.5024356842038,0.7096616581547999,-0.0,0.0,-0.0,0.0
1.572953,"[5.006856441497803, 4.5, 0.0]","[13.53836727142334, 4.5, 0.0]",0.0036426826846449657,0.7333569526672363,0.0006319023693901948,8.516982078551566,0.7129897449631152,-0.0,0.0,-0.0,0.0
1.592602,"[5.006783962249756, 4.5, 0.0]","[13.553067207336426, 4.5, 0.0]",0.003630044637262984,0.7401613593101501,-0.0006319023690990865,8.531510829924857,0.7297142699825914,-0.0,0.0,-0.0,0.0
1.613969,"[5.006856918334961, 4.5, 0.0]","[13.568015098571777, 4.5, 0.0]",0.0036426826846169395,0.7502245903015137,0.0006319023676977769,8.546283245085988,0.7365313146728871,-0.0,0.0,-0.0,0.0
1.632896,"[5.006784439086914, 4.5, 0.0]","[13.583407402038574, 4.5, 0.0]",0.0036300446374124616,0.760155439376831,-0.0006319023602238943,8.561158180236133,0.7465819076168967,-0.0,0.0,-0.0,0.0
1.652628,"[5.006857395172119, 4.5, 0.0]","[13.598899841308594, 4.5, 0.0]",0.003642682684646185,0.7701501846313477,0.0006319023616861794,8.576622962950976,0.7565253947394186,-0.0,0.0,-0.0,0.0
1.672691,"[5.006784915924072, 4.5, 0.0]","[13.61417007446289, 4.5, 0.0]",0.0036300446372633426,0.7800023555755615,-0.0006319023691421293,8.592042446135789,0.7665075019467015,-0.0,0.0,-0.0,0.0
1.692379,"[5.006857872009277, 4.5, 0.0]","[13.6295804977417, 4.5, 0.0]",0.0036426826845860844,0.7899444103240968,0.0006319023661370896,8.607385158538131,0.7763723109382982,-0.0,0.0,-0.0,0.0
1.713077,"[5.0067853927612305, 4.5, 0.0]","[13.645528793334961, 4.5, 0.0]",0.0036300446372487835,0.8000181317329407,-0.0006319023668650446,8.622722625731734,0.7863017276395107,-0.0,0.0,-0.0,0.0
1.732852,"[5.0068583488464355, 4.5, 0.0]","[13.662239074707031, 4.5, 0.0]",0.0036426826846107643,0.8101450204849243,0.0006319023680990401,8.638743400573041,0.7963880870956919,-0.0,0.0,-0.0,0.0
1.752093,"[5.006785869598389, 4.5, 0.0]","[13.678414344787598, 4.5, 0.0]",0.003630044637699836,0.8199478387832642,-0.0006319023455464206,8.655380725859905,0.8065023378003136,-0.0,0.0,-0.0,0.0
1.772894,"[5.006858825683594, 4.5, 0.0]","[13.69498348236084, 4.5, 0.0]",0.003642682684847282,0.8299897313117981,0.0006319023573723125,8.671628475188516,0.8163177941455644,-0.0,0.0,-0.0,0.0
1.792055,"[5.006786346435547, 4.5, 0.0]","[13.71142292022705, 4.5, 0.0]",0.003630044637296304,0.8399531841278076,-0.0006319023775489029,8.688124656676553,0.8263470486269509,-0.0,0.0,-0.0,0.0
1.816236,"[5.006859302520752, 4.5, 0.0]","[13.728902816772461, 4.5, 0.0]",0.0036426826845870315,0.8503255248069763,0.0006319023645363735,8.70463657379081,0.8363231394905113,-0.0,0.0,-0.0,0.0
1.832668,"[5.006786823272705, 4.5, 0.0]","[13.745794296264648, 4.5, 0.0]",0.003630044637275934,0.8599779009819031,-0.000631902365554873,8.7220435142514,0.8466828421223893,-0.0,0.0,-0.0,0.0
1.851996,"[5.00685977935791, 4.5, 0.0]","[13.763200759887695, 4.5, 0.0]",0.0036426826849645824,0.8699243664741516,0.0006319023844324157,8.739007472991245,0.8563478563446272,-0.0,0.0,-0.0,0.0
1.872669,"[5.006787300109863, 4.5, 0.0]","[13.780841827392578, 4.5, 0.0]",0.0036300446376796983,0.8800050616264343,-0.0006319023642442027,8.756340980529474,0.866281683789187,-0.0,0.0,-0.0,0.0
1.892313,"[5.006860256195068, 4.5, 0.0]","[13.798255920410156, 4.5, 0.0]",0.0036426826847715974,0.8899557590484619,0.0006319023545949551,8.774054527282015,0.8763750169887546,-0.0,0.0,-0.0,0.0
1.913016,"[5.0067877769470215, 4.5, 0.0]","[13.81628704071045, 4.5, 0.0]",0.003630044637251756,0.900065004825592,-0.0006319023759920753,8.791395664214777,0.8863130763636903,-0.0,0.0,-0.0,0.0
1.93346,"[5.006860733032227, 4.5, 0.0]","[13.835001945495605, 4.5, 0.0]",0.003642682684753282,0.9101813435554504,0.0006319023750762931,8.809499263762724,0.8964349601883402,-0.0,0.0,-0.0,0.0
1.953674,"[5.00678825378418, 4.5, 0.0]","[13.85342788696289, 4.5, 0.0]",0.003630044638205166,0.9201413989067081,-0.0006319023274057884,8.828141212463066,0.9065386608706971,-0.0,0.0,-0.0,0.0
1.972856,"[5.006861209869385, 4.5, 0.0]","[13.87179183959961, 4.5, 0.0]",0.003642682685925576,0.9300678372383118,0.00063190238602049,8.846639633178004,0.9165113542685029,-0.0,0.0,-0.0,0.0
1.992435,"[5.006788730621338, 4.5, 0.0]","[13.890439987182617, 4.5, 0.0]",0.0036300446381014005,0.9401478171348572,-0.0006319023912087661,8.86493062972991,0.9264251545523862,-0.0,0.0,-0.0,0.0
2.014367,"[5.006861686706543, 4.5, 0.0]","[13.909448623657227, 4.5, 0.0]",0.0036426826854116757,0.953563392162323,0.00063190236551376,8.88365125656057,0.9365177724967558,-0.0,0.0,-0.0,0.0
2.03267,"[5.006789207458496, 4.5, 0.0]","[13.928528785705566, 4.5, 0.0]",0.0036300446374955323,0.956681251525879,-0.000631902395807171,8.90258693695037,0.9499207094769113,-0.0,0.0,-0.0,0.0
2.053947,"[5.006862163543701, 4.5, 0.0]","[13.9478759765625, 4.5, 0.0]",0.0036426826845937323,0.9732696413993835,0.0006319023549100026,8.921739578246358,0.9530512068883835,-0.0,0.0,-0.0,0.0
2.072836,"[5.006789684295654, 4.5, 0.0]","[13.96780014038086, 4.5, 0.0]",0.0036300446372852417,0.9768207073211671,-0.0006319023654245302,8.941013813018483,0.9696269587147898,-0.0,0.0,-0.0,0.0
2.096093,"[5.006862640380859, 4.5, 0.0]","[13.987667083740234, 4.5, 0.0]",0.003642682684802968,0.9936753511428833,0.0006319023758863222,8.96101045608449,0.9731906626838819,-0.0,0.0,-0.0,0.0
2.112976,"[5.0067901611328125, 4.5, 0.0]","[14.006895065307617, 4.5, 0.0]",0.0036300446382397608,0.9966969490051271,-0.0006319023281603714,8.980804443359057,0.9900326684580804,-0.0,0.0,-0.0,0.0
2.132155,"[5.006863117218018, 4.5, 0.0]","[14.027267456054688, 4.5, 0.0]",0.0036426826861885165,1.013301134109497,0.0006319023974377894,9.000104904174087,0.9930669043668873,-0.0,0.0,-0.0,0.0
2.154021,"[5.006790637969971, 4.5, 0.0]","[14.0482177734375, 4.5, 0.0]",0.0036300446388478217,1.016854166984558,-0.0006319023670347439,9.02040433883635,1.0096584514233085,-0.0,0.0,-0.0,0.0
2.172755,"[5.006863594055176, 4.5, 0.0]","[14.068224906921387, 4.5, 0.0]",0.003642682685455779,1.0332802534103394,0.0006319023303978611,9.041427135466808,1.0132241223457104,-0.0,0.0,-0.0,0.0
2.192152,"[5.006791114807129, 4.5, 0.0]","[14.0887451171875, 4.5, 0.0]",0.0036300446374619385,1.0366235971450806,-0.0006319023996920192,9.06136131286589,1.0296375707248835,-0.0,0.0,-0.0,0.0
2.213295,"[5.006864070892334, 4.5, 0.0]","[14.109930992126465, 4.5, 0.0]",0.003642682684658453,1.053456425666809,0.0006319023598257319,9.081954002379646,1.0329935525076186,-0.0,0.0,-0.0,0.0
2.232901,"[5.006791591644287, 4.5, 0.0]","[14.131473541259766, 4.5, 0.0]",0.003630044637339117,1.0568095445632935,-0.0006319023659668048,9.10306692123381,1.0498137429821506,-0.0,0.0,-0.0,0.0
2.252099,"[5.006864547729492, 4.5, 0.0]","[14.152551651000977, 4.5, 0.0]",0.0036426826846712263,1.0732799768447876,0.0006319023666054649,9.12468194961475,1.0531794999259543,-0.0,0.0,-0.0,0.0
2.273239,"[5.006792068481445, 4.5, 0.0]","[14.174164772033691, 4.5, 0.0]",0.0036300446373618957,1.0766657590866089,-0.0006319023654665322,9.145687103271161,1.0696372941601164,-0.0,0.0,-0.0,0.0
2.293964,"[5.00686502456665, 4.5, 0.0]","[14.195680618286133, 4.5, 0.0]",0.003642682684658534,1.0933399200439453,0.0006319023648319053,9.167372703551514,1.073035714449247,-0.0,0.0,-0.0,0.0
2.312837,"[5.0067925453186035, 4.5, 0.0]","[14.217535972595215, 4.5, 0.0]",0.003630044637333286,1.0966825485229492,-0.00063190236626238,9.188815593719157,1.0896972373592868,-0.0,0.0,-0.0,0.0
2.332319,"[5.006865501403809, 4.5, 0.0]","[14.239889144897461, 4.5, 0.0]",0.0036426826846293475,1.1132842302322388,0.0006319023648030655,9.210743427275876,1.093052503885616,-0.0,0.0,-0.0,0.0
2.352605,"[5.006793022155762, 4.5, 0.0]","[14.262394905090332, 4.5, 0.0]",0.003630044637278608,1.1166199445724487,-0.000631902367536968,9.233023643493325,1.1096415475476094,-0.0,0.0,-0.0,0.0
2.373585,"[5.006865978240967, 4.5, 0.0]","[14.285337448120117, 4.5, 0.0]",0.0036426826846738367,1.1334834098815918,0.0006319023697614256,9.255601882933831,1.1129898999351702,-0.0,0.0,-0.0,0.0
2.393042,"[5.00679349899292, 4.5, 0.0]","[14.30782413482666, 4.5, 0.0]",0.0036300446372837165,1.1368107795715332,-0.0006319023695060093,9.278471469878822,1.129840727196918,-0.0,0.0,-0.0,0.0
2.415687,"[5.006866455078125, 4.5, 0.0]","[14.331158638000488, 4.5, 0.0]",0.0036426826845895955,1.153684377670288,0.0006319023652939489,9.301030635832998,1.1331807349342495,-0.0,0.0,-0.0,0.0
2.434105,"[5.006793975830078, 4.5, 0.0]","[14.354177474975586, 4.5, 0.0]",0.0036300446372589936,1.1568129062652588,-0.0006319023665300912,9.324292182922033,1.1500416949856984,-0.0,0.0,-0.0,0.0
2.452191,"[5.006866931915283, 4.5, 0.0]","[14.377518653869629, 4.5, 0.0]",0.0036426826847163044,1.1734123229980469,0.0006319023728655398,9.347383499144762,1.1531828616279998,-0.0,0.0,-0.0,0.0
2.473151,"[5.006794452667236, 4.5, 0.0]","[14.400794982910156, 4.5, 0.0]",0.003630044637359002,1.1766504049301147,-0.0006319023678651127,9.370651721954014,1.1697696403133306,-0.0,0.0,-0.0,0.0
2.492401,"[5.006867408752441, 4.5, 0.0]","[14.42467212677002, 4.5, 0.0]",0.0036426826848673525,1.1934773921966553,0.0006319023754175132,9.39400053024217,1.1730203602927558,-0.0,0.0,-0.0,0.0
2.513222,"[5.0067949295043945, 4.5, 0.0]","[14.448710441589355, 4.5, 0.0]",0.0036300446372526268,1.2002221345901494,-0.0006319023807362838,9.417804718017244,1.1898347095117878,-0.0,0.0,-0.0,0.0
2.532818,"[5.0068678855896, 4.5, 0.0]","[14.473028182983398, 4.5, 0.0]",0.003642682684593016,1.2068142890930176,0.0006319023670194567,9.441915512084208,1.1965920899528968,-0.0,0.0,-0.0,0.0
2.55367,"[5.006795406341553, 4.5, 0.0]","[14.497654914855957, 4.5, 0.0]",0.0040757148527812434,1.2235325574874878,0.021651608409411376,9.466160297393463,1.2031716064084246,0.00784,0.0,0.00784,0.0
